submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-04-17,NJ,2229976,1649,33336,-1,27159,8878503,0.00018572950867956005,0.003058961629004349
2022-04-17,NM,519833,0,7410,0,1882,2092454,0.0,0.0008994224006835992
2022-04-17,NV,715906,0,10665,0,2401,2972382,0.0,0.000807769660830943
2022-04-17,NY,5066861,10029,67471,11,74277,19572319,0.0005124073442702421,0.003795002523717297
2022-04-17,OH,2681437,0,38266,0,8636,11655397,0.0,0.0007409443024549056
2022-04-17,OK,1037729,0,14010,0,3290,3932870,0.0,0.0008365392194504268
2022-04-17,OR,709586,0,7443,0,5071,4129803,0.0,0.0012279036070243544
2022-04-17,PA,2797607,732,44488,0,14780,12791530,5.722536709838463e-05,0.0011554520843089138
2022-04-17,PR,495707,4756,4185,1,13522,3318447,0.0014332005302480346,0.004074797638775005
2022-04-17,RI,348441,255,3529,0,4483,1057231,0.00024119610567605376,0.004240322124493133
2022-04-17,SC,1471904,239,17734,2,2491,5020806,4.760191889509374e-05,0.0004961354810363117
2022-04-17,SD,237370,0,2898,0,261,870638,0.0,0.0002997801612151089
2022-04-17,TN,2025209,211,26110,0,4196,6709356,3.144862189456037e-05,0.000625395343457703
2022-04-17,TX,6702423,0,86327,0,22982,28260856,0.0,0.000813209621109849
2022-04-17,UT,929361,0,4736,0,1439,3096848,0.0,0.0004646660087934571
2022-04-17,VA,1684501,0,20045,0,13865,8454463,0.0,0.0016399622305993888
2022-04-17,VT,110842,0,593,0,2593,624313,0.0,0.004153365379224844
2022-04-17,WA,1476668,967,12619,0,18890,7404107,0.00013060319090472356,0.0025512867385628
2022-04-17,WI,1594940,0,14390,0,8094,5790716,0.0,0.001397754612728374
2022-04-17,WV,498890,0,6794,0,1026,1817305,0.0,0.0005645722649747841
2022-04-17,WY,156258,0,1801,0,91,581024,0.0,0.00015662003634961722
2022-04-16,AK,241959,0,1202,0,2209,737068,0.0,0.0029970097738607564
2022-04-16,AL,1298053,85,19529,0,2494,4876250,1.7431427839015636e-05,0.0005114586003588823
2022-04-16,AR,834200,88,11339,3,1110,2999370,2.9339494627205047e-05,0.0003700777163204273
2022-04-16,AZ,2016797,0,29823,0,9617,7050299,0.0,0.001364055623740213
2022-04-16,CA,9140562,0,88907,0,45306,39283497,0.0,0.0011533087291083072
2022-04-16,CO,1369419,567,12023,0,5813,5610349,0.00010106323153871533,0.0010361209258104977
2022-04-16,CT,745652,0,10813,0,8376,3575074,0.0,0.0023428885667821143
2022-04-16,DC,139772,0,1333,0,2886,692683,0.0,0.004166408010590703
2022-04-16,DE,260041,0,2894,0,1645,957248,0.0,0.0017184679414321054
2022-04-16,FL,5883316,2217,73806,1,29147,20901636,0.00010606825226503802,0.0013944841446860907
2022-04-16,GA,2506634,0,37523,0,6375,10403847,0.0,0.0006127541091290558
2022-04-16,HI,237097,0,1378,0,2438,1422094,0.0,0.0017143733114688621
2022-04-16,IA,760781,0,9475,0,1733,3139508,0.0,0.0005519973193251936
2022-04-16,ID,445040,0,4913,0,830,1717750,0.0,0.00048319021976422644
2022-04-16,IL,3094485,0,37815,0,24835,12770631,0.0,0.0019446963897085429
2022-04-16,IN,1693565,0,23509,0,2095,6665703,0.0,0.00031429543140460954
2022-04-16,KS,772222,0,8524,0,1947,2910652,0.0,0.0006689222895763561
2022-04-16,KY,1322124,0,15274,0,3710,4449052,0.0,0.0008338855108908595
2022-04-16,LA,1170362,0,17194,0,1825,4664362,0.0,0.00039126465741724163
2022-04-16,MA,1724369,0,20176,0,24008,6850553,0.0,0.0035045345974259305
2022-04-16,MD,1020351,0,14401,0,7529,6018848,0.0,0.0012509038274433912
2022-04-16,ME,240086,2,2276,0,3827,1335492,1.4975754253862995e-06,0.0028656105764766843
2022-04-16,MI,2400990,0,35857,0,11484,9965265,0.0,0.0011524028713737165
2022-04-16,MN,1437638,0,12714,0,7549,5563378,0.0,0.0013569094172641155
2022-04-16,MO,1417911,0,20241,0,6189,6104910,0.0,0.0010137741588328083
2022-04-16,MS,796348,0,12422,0,1627,2984418,0.0,0.0005451649199274364
2022-04-16,MT,273114,0,3260,0,493,1050649,0.0,0.0004692337783598519
2022-04-16,NC,2645871,1206,23363,1,11545,10264876,0.00011748802420993688,0.0011247091538173475
2022-04-16,ND,240382,0,2257,0,521,756717,0.0,0.0006885004565775581
2022-04-16,NE,478480,0,4191,0,756,1914571,0.0,0.00039486652623485887
2022-04-16,NH,305411,0,2464,0,2733,1348124,0.0,0.002027261587213046
2022-04-16,NJ,2228327,2163,33337,3,25510,8878503,0.00024362215116670007,0.002873232120324789
2022-04-16,NM,519833,0,7410,0,1882,2092454,0.0,0.0008994224006835992
2022-04-16,NV,715906,0,10665,0,2401,2972382,0.0,0.000807769660830943
2022-04-16,NY,5056832,4265,67460,0,70783,19572319,0.00021790979392886454,0.0036164850981633806
2022-04-16,OH,2681437,0,38266,0,8636,11655397,0.0,0.0007409443024549056
2022-04-16,OK,1037729,0,14010,0,3290,3932870,0.0,0.0008365392194504268
2022-04-16,OR,709586,0,7443,0,5071,4129803,0.0,0.0012279036070243544
2022-04-16,PA,2796875,1336,44488,14,14048,12791530,0.00010444411262765283,0.0010982267172105291
2022-04-16,PR,490951,0,4184,0,9342,3318447,0.0,0.0028151722778757653
2022-04-16,RI,348186,365,3529,2,4354,1057231,0.00034524148459513576,0.004118305271033483
2022-04-16,SC,1471665,324,17732,1,2423,5020806,6.453147164021076e-05,0.0004825918388402181
2022-04-16,SD,237370,0,2898,0,261,870638,0.0,0.0002997801612151089
