submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-08,OH,2170139,18310,30072,0,259148,11655397,0.1570946060438782,2.2234163280753112
2022-01-08,OK,747150,0,11650,0,50777,3932870,0.0,1.2910927643171526
2022-01-08,OR,459700,0,5761,0,49135,4129803,0.0,1.18976619465868
2022-01-08,PA,2240549,33650,37642,120,292900,12791530,0.26306469984435016,2.2897964512454725
2022-01-08,PR,346724,0,3361,0,121442,3318447,0.0,3.6596034229264474
2022-01-08,RI,266066,0,3121,0,45769,1057231,0.0,4.3291390434067862
2022-01-08,SD,189411,0,2522,0,13734,870638,0.0,1.57746388280778
2022-01-08,TX,5000819,53952,75233,105,514353,28260856,0.19090716855851783,1.8200191813015145
2022-01-08,UT,682036,0,3896,0,58333,3096848,0.0,1.8836248986065833
2022-01-08,VA,1247222,0,15666,0,189276,8454463,0.0,2.23877022112463
2022-01-08,VT,68013,0,457,0,11413,624313,0.0,1.82808943590795
2022-01-08,WA,931071,0,10004,0,117330,7404107,0.0,1.5846610536557615
2022-01-08,WI,1186066,0,11402,0,102624,5790716,0.0,1.7722160782880736
2022-01-08,WV,355872,4184,5421,0,36837,1817305,0.23023102891369362,2.027012526791045
2022-01-08,WY,119857,0,1572,0,5615,581024,0.0,0.96639725725615466
2022-01-08,ID,327451,386,4237,2,11725,1717750,0.022471256003492941,0.68257895502838017
2022-01-08,MD,830940,17252,12211,53,167526,6018848,0.28663292377544675,2.7833565492931536
2022-01-08,NC,1860892,27949,19699,7,231708,10264876,0.27227800900858423,2.2572898104175834
2022-01-08,DE,202236,3729,2365,35,30673,957248,0.389554222103363,3.2042897974192686
2022-01-08,FL,4709038,77097,63036,8,792312,20901636,0.36885629431112471,3.7906697829777536
2022-01-08,MO,1096628,16216,16341,11,119728,6104910,0.26562226142563938,1.9611755128249229
2022-01-08,SC,1065778,16806,14755,5,115515,5020806,0.33472713345227839,2.3007262180614028
2022-01-08,TN,1528825,13347,21094,30,152562,6709356,0.19893116418326887,2.2738695040179713
2022-01-07,CT,573711,10076,9377,96,99154,3575074,0.281840319948622,2.7734810524201734
2022-01-07,GA,1978788,26033,31646,53,245188,10403847,0.25022474859539934,2.3567051687707443
2022-01-07,IL,2382437,42903,31660,124,340004,12770631,0.33595051019796907,2.662389979007302
2022-01-07,MI,1855658,26584,29955,11,210080,9965265,0.26676661383314948,2.1081225637250989
2022-01-07,PA,2206899,32053,37522,156,269106,12791530,0.25057987590225717,2.1037827374833191
2022-01-07,AK,159436,3565,948,1,9621,737068,0.48367314820342222,1.3053069730336957
2022-01-07,CA,5947810,103606,76341,287,683628,39283497,0.26373924907958168,1.7402422192708558
2022-01-07,DC,110040,1928,1227,2,30475,692683,0.27833799876711279,4.39955939441274
